time_period,location,location_name,disease_cases,dewpoint_temperature,evi,max_temperature,mean_temperature,min_temperature,ndvi,rainfall_chirps,rainfall_era5,rainfall_iri,relative_humidity,district,year,month,season_label,population,irs_allocated
2023-06,EritxSJ4SVG,Kabare,22.0,13.7,0.39,29.7,23.1,15.6,0.58,2.11,10.19,3.28,55.3,OmudJVpFUAM,2023,6,2022,40995.0,0.0
2023-07,EritxSJ4SVG,Kabare,20.0,9.1,0.28,31.2,23.2,15.1,0.5,0.52,0.17,0.0,40.8,OmudJVpFUAM,2023,7,2022,40995.0,0.0
2023-08,EritxSJ4SVG,Kabare,16.0,11.2,0.23,31.8,24.3,16.2,0.42,3.56,4.67,3.14,43.9,OmudJVpFUAM,2023,8,2023,40995.0,0.0
2023-09,EritxSJ4SVG,Kabare,17.0,16.1,0.25,30.4,22.4,16.3,0.41,54.43,95.6,67.28,67.6,OmudJVpFUAM,2023,9,2023,40995.0,0.0
2023-10,EritxSJ4SVG,Kabare,23.0,16.3,0.33,31.0,22.6,15.3,0.55,68.68,88.55,102.01,67.4,OmudJVpFUAM,2023,10,2023,40995.0,1.0
2023-11,EritxSJ4SVG,Kabare,21.0,17.5,0.43,27.5,20.5,14.7,0.61,169.25,208.58,178.71,82.8,OmudJVpFUAM,2023,11,2023,40995.0,0.0
2023-12,EritxSJ4SVG,Kabare,7.0,17.6,0.39,26.8,21.6,15.5,0.63,107.04,98.38,112.3,78.3,OmudJVpFUAM,2023,12,2023,40995.0,0.0
2024-01,EritxSJ4SVG,Kabare,9.0,17.4,0.42,27.3,21.5,15.9,0.66,58.83,191.54,112.3,77.5,OmudJVpFUAM,2024,1,2023,41901.0,0.0
2024-02,EritxSJ4SVG,Kabare,4.0,17.8,0.42,28.9,22.3,16.2,0.64,36.48,191.06,112.3,75.4,OmudJVpFUAM,2024,2,2023,41901.0,0.0
2024-03,EritxSJ4SVG,Kabare,7.0,17.5,0.37,30.1,22.8,16.1,0.61,87.2,194.69,112.3,71.8,OmudJVpFUAM,2024,3,2023,41901.0,0.0
2024-04,EritxSJ4SVG,Kabare,6.0,17.9,0.39,27.5,21.2,15.7,0.54,174.26,406.24,112.3,81.7,OmudJVpFUAM,2024,4,2023,41901.0,0.0
2024-05,EritxSJ4SVG,Kabare,15.0,16.1,0.49,29.9,23.0,16.6,0.7,45.88,59.3,112.3,65.4,OmudJVpFUAM,2024,5,2023,41901.0,0.0
2024-06,EritxSJ4SVG,Kabare,9.0,11.2,0.35,30.4,22.95,13.4,0.62,0.89,1.62,112.3,45.8,OmudJVpFUAM,2024,6,2023,41901.0,0.0
2024-07,EritxSJ4SVG,Kabare,10.0,11.1,0.28,31.4,23.53,16.4,0.5,1.68,8.52,112.3,44.4,OmudJVpFUAM,2024,7,2023,41901.0,0.0
2024-08,EritxSJ4SVG,Kabare,28.0,11.5,0.26,31.5,23.55,15.9,0.45,6.23,16.01,112.3,45.2,OmudJVpFUAM,2024,8,2024,41901.0,0.0
2024-09,EritxSJ4SVG,Kabare,36.0,13.6,0.23,32.7,23.28,15.6,0.41,54.55,75.96,112.3,53.1,OmudJVpFUAM,2024,9,2024,41901.0,0.0
2024-10,EritxSJ4SVG,Kabare,14.0,15.9,0.3,30.0,21.8,15.9,0.48,88.44,170.64,112.3,67.3,OmudJVpFUAM,2024,10,2024,41901.0,1.0
2024-11,EritxSJ4SVG,Kabare,27.0,16.6,0.32,28.0,20.92,15.6,0.49,218.59,279.64,112.3,74.2,OmudJVpFUAM,2024,11,2024,41901.0,0.0
2024-12,EritxSJ4SVG,Kabare,14.0,16.6,0.37,28.2,20.76,15.5,0.66,96.74,252.24,112.3,74.6,OmudJVpFUAM,2024,12,2024,41901.0,0.0
2025-01,EritxSJ4SVG,Kabare,28.0,15.5,0.63,28.5,21.53,14.8,0.58,69.62,114.93,112.3,66.0,OmudJVpFUAM,2025,1,2024,43728.0,0.0
2025-02,EritxSJ4SVG,Kabare,12.0,14.9,1.69,33.0,22.72,15.6,0.57,35.12,67.24,112.3,58.8,OmudJVpFUAM,2025,2,2024,43728.0,0.0
2025-03,EritxSJ4SVG,Kabare,17.0,14.7,1.23,32.7,22.34,15.7,0.43,150.46,195.39,112.3,64.6,OmudJVpFUAM,2025,3,2024,43728.0,0.0
2025-04,EritxSJ4SVG,Kabare,,14.7,1.79,28.2,20.87,15.6,0.66,413.12,360.55,112.3,78.22,OmudJVpFUAM,2025,4,2024,43728.0,0.0
2025-05,EritxSJ4SVG,Kabare,14.0,14.7,2.38,27.5,20.67,15.6,0.68,115.93,69.53,112.3,74.48,OmudJVpFUAM,2025,5,2024,43728.0,0.0
2025-06,EritxSJ4SVG,Kabare,14.0,14.7,1.5,29.1,21.41,14.1,0.66,9.23,15.06,112.3,60.95,OmudJVpFUAM,2025,6,2024,43728.0,0.0
2025-07,EritxSJ4SVG,Kabare,31.0,14.7,1.6,30.1,21.99,13.9,0.57,1.13,4.44,112.3,50.98,OmudJVpFUAM,2025,7,2024,43728.0,0.0
2025-08,EritxSJ4SVG,Kabare,40.0,14.7,1.1,30.7,21.55,14.7,0.49,12.5,46.22,112.3,55.86,OmudJVpFUAM,2025,8,2025,43728.0,0.0
2025-09,EritxSJ4SVG,Kabare,23.0,14.7,0.9,31.0,22.86,15.5,0.47,26.03,25.39,112.3,54.41,OmudJVpFUAM,2025,9,2025,43728.0,0.0
2025-10,EritxSJ4SVG,Kabare,9.0,14.7,1.33,29.8,21.28,15.8,0.49,120.31,123.75,112.3,70.84,OmudJVpFUAM,2025,10,2025,43728.0,0.0
2013-01,Fczy0xwaJSy,Bugeshi,4.0,10.2,1.06,21.0,13.7,8.2,0.43,87.26,359.2,31.0,79.2,KMmYr3zS8A6,2013,1,2012,30220.0,0.0
2013-02,Fczy0xwaJSy,Bugeshi,28.0,9.6,1.06,21.8,13.8,7.7,0.5,101.28,218.14,180.0,75.6,KMmYr3zS8A6,2013,2,2012,30220.0,0.0
2013-03,Fczy0xwaJSy,Bugeshi,2.0,11.5,1.06,20.5,13.7,8.4,0.52,222.91,1012.52,149.0,86.5,KMmYr3zS8A6,2013,3,2012,30220.0,0.0
2013-04,Fczy0xwaJSy,Bugeshi,,11.5,1.06,20.0,13.6,8.2,0.33,164.59,590.82,125.0,87.0,KMmYr3zS8A6,2013,4,2012,30220.0,0.0
2013-05,Fczy0xwaJSy,Bugeshi,2.0,10.1,1.06,19.1,13.3,8.0,0.58,143.08,197.33,109.0,81.2,KMmYr3zS8A6,2013,5,2012,30220.0,0.0
2013-06,Fczy0xwaJSy,Bugeshi,2.0,7.9,1.06,19.4,13.1,7.0,0.58,25.31,38.54,89.0,70.9,KMmYr3zS8A6,2013,6,2012,30220.0,0.0
2013-07,Fczy0xwaJSy,Bugeshi,,6.5,1.06,20.2,13.4,7.8,0.54,10.35,20.52,28.0,63.0,KMmYr3zS8A6,2013,7,2012,30220.0,0.0
2013-08,Fczy0xwaJSy,Bugeshi,2.0,8.3,1.06,19.9,13.1,7.2,0.51,68.32,160.16,55.0,72.7,KMmYr3zS8A6,2013,8,2013,30220.0,0.0
2013-09,Fczy0xwaJSy,Bugeshi,,10.1,1.06,20.0,13.0,7.8,0.53,124.46,435.23,100.0,82.3,KMmYr3zS8A6,2013,9,2013,30220.0,0.0
2013-10,Fczy0xwaJSy,Bugeshi,2.0,9.9,1.06,20.8,13.2,8.2,0.55,102.51,372.06,48.0,80.0,KMmYr3zS8A6,2013,10,2013,30220.0,0.0
2013-11,Fczy0xwaJSy,Bugeshi,18.0,10.4,1.06,19.8,12.8,7.0,0.41,149.67,504.35,154.0,85.0,KMmYr3zS8A6,2013,11,2013,30220.0,0.0
2013-12,Fczy0xwaJSy,Bugeshi,8.0,10.2,1.06,18.9,13.0,8.3,0.27,145.77,430.7,73.0,83.4,KMmYr3zS8A6,2013,12,2013,30220.0,0.0
2014-01,Fczy0xwaJSy,Bugeshi,2.0,9.1,1.06,20.0,13.4,7.5,0.45,76.28,146.82,117.0,75.5,KMmYr3zS8A6,2014,1,2013,30703.0,0.0
2014-02,Fczy0xwaJSy,Bugeshi,4.0,9.4,1.06,20.8,14.0,9.0,0.56,135.16,176.61,122.0,73.5,KMmYr3zS8A6,2014,2,2013,30703.0,0.0
2014-03,Fczy0xwaJSy,Bugeshi,8.0,10.8,1.06,21.2,13.6,8.6,0.24,172.3,431.65,171.0,83.3,KMmYr3zS8A6,2014,3,2013,30703.0,0.0
2014-04,Fczy0xwaJSy,Bugeshi,2.0,10.8,1.06,20.5,13.6,8.4,0.39,163.96,269.15,141.0,83.1,KMmYr3zS8A6,2014,4,2013,30703.0,0.0
2014-05,Fczy0xwaJSy,Bugeshi,4.0,9.9,1.06,19.7,13.5,8.1,0.58,86.33,134.15,31.0,78.6,KMmYr3zS8A6,2014,5,2013,30703.0,0.0
2014-06,Fczy0xwaJSy,Bugeshi,10.0,9.0,1.06,19.6,13.0,7.5,0.67,39.49,139.33,149.0,76.4,KMmYr3zS8A6,2014,6,2013,30703.0,0.0
2014-07,Fczy0xwaJSy,Bugeshi,6.0,7.8,1.06,18.9,13.0,7.5,0.53,26.37,111.35,18.0,70.9,KMmYr3zS8A6,2014,7,2013,30703.0,0.0
2014-08,Fczy0xwaJSy,Bugeshi,2.0,9.7,1.06,19.0,12.6,7.6,0.39,64.5,413.85,102.0,82.6,KMmYr3zS8A6,2014,8,2014,30703.0,0.0
2014-09,Fczy0xwaJSy,Bugeshi,4.0,9.8,1.06,19.8,12.8,8.0,0.57,118.56,384.41,105.0,81.9,KMmYr3zS8A6,2014,9,2014,30703.0,0.0
2014-10,Fczy0xwaJSy,Bugeshi,16.0,10.6,1.06,20.1,13.4,8.4,0.62,136.5,596.73,161.0,83.2,KMmYr3zS8A6,2014,10,2014,30703.0,0.0
2014-11,Fczy0xwaJSy,Bugeshi,4.0,10.5,1.06,19.9,13.1,8.5,0.36,173.68,485.78,139.0,84.4,KMmYr3zS8A6,2014,11,2014,30703.0,0.0
2014-12,Fczy0xwaJSy,Bugeshi,18.0,9.7,1.06,19.5,13.3,7.9,0.58,103.94,227.47,161.0,78.5,KMmYr3zS8A6,2014,12,2014,30703.0,0.0
2015-01,Fczy0xwaJSy,Bugeshi,22.0,8.2,1.06,19.8,13.5,7.4,0.56,44.37,70.83,43.0,70.4,KMmYr3zS8A6,2015,1,2014,31716.0,0.0
2015-02,Fczy0xwaJSy,Bugeshi,10.0,9.9,1.06,20.2,13.8,8.0,0.27,116.37,209.18,131.0,77.5,KMmYr3zS8A6,2015,2,2014,31716.0,0.0
2015-03,Fczy0xwaJSy,Bugeshi,6.0,10.5,1.06,21.6,13.7,8.2,0.48,172.82,301.07,142.0,81.0,KMmYr3zS8A6,2015,3,2014,31716.0,0.0
2015-04,Fczy0xwaJSy,Bugeshi,10.0,11.4,1.06,20.1,13.4,8.5,0.46,157.97,679.53,307.0,87.8,KMmYr3zS8A6,2015,4,2014,31716.0,0.0
2015-05,Fczy0xwaJSy,Bugeshi,18.0,10.9,1.06,19.7,13.8,9.4,0.54,150.75,221.97,151.0,82.7,KMmYr3zS8A6,2015,5,2014,31716.0,0.0
2015-06,Fczy0xwaJSy,Bugeshi,6.0,9.9,1.06,19.7,13.1,8.2,0.58,44.52,396.23,177.0,80.8,KMmYr3zS8A6,2015,6,2014,31716.0,0.0
2015-07,Fczy0xwaJSy,Bugeshi,10.0,7.8,1.06,20.4,13.1,7.1,0.57,27.86,48.52,51.0,70.3,KMmYr3zS8A6,2015,7,2014,31716.0,0.0
2015-08,Fczy0xwaJSy,Bugeshi,14.0,7.7,1.06,20.7,13.5,6.9,0.51,81.99,71.5,49.0,67.6,KMmYr3zS8A6,2015,8,2015,31716.0,0.0
2015-09,Fczy0xwaJSy,Bugeshi,10.0,9.8,1.06,20.9,13.7,8.3,0.52,140.31,316.51,93.0,77.5,KMmYr3zS8A6,2015,9,2015,31716.0,0.0
2015-10,Fczy0xwaJSy,Bugeshi,8.0,11.1,1.06,19.8,13.6,8.8,0.48,158.15,547.83,204.0,85.2,KMmYr3zS8A6,2015,10,2015,31716.0,0.0
2015-11,Fczy0xwaJSy,Bugeshi,24.0,11.2,1.06,20.0,13.2,8.4,0.24,193.1,633.47,178.0,87.7,KMmYr3zS8A6,2015,11,2015,31716.0,0.0
2015-12,Fczy0xwaJSy,Bugeshi,40.0,11.2,1.06,19.8,13.4,7.7,0.4,146.57,976.91,171.0,86.5,KMmYr3zS8A6,2015,12,2015,31716.0,0.0
2016-01,Fczy0xwaJSy,Bugeshi,23.0,10.5,1.06,20.4,14.1,9.2,0.37,107.12,270.32,48.0,79.0,KMmYr3zS8A6,2016,1,2015,32763.0,0.0
2016-02,Fczy0xwaJSy,Bugeshi,40.0,9.9,1.06,21.2,14.7,9.2,0.47,47.23,166.72,87.0,72.8,KMmYr3zS8A6,2016,2,2015,32763.0,0.0
2016-03,Fczy0xwaJSy,Bugeshi,17.0,12.3,1.06,22.5,14.9,9.8,0.42,199.95,811.97,198.0,84.3,KMmYr3zS8A6,2016,3,2015,32763.0,0.0
2016-04,Fczy0xwaJSy,Bugeshi,15.0,12.5,1.06,21.4,14.5,10.3,0.59,218.4,505.44,317.0,88.2,KMmYr3zS8A6,2016,4,2015,32763.0,0.0
2016-05,Fczy0xwaJSy,Bugeshi,9.0,10.6,1.06,19.8,14.1,8.2,0.53,152.07,224.84,201.0,79.7,KMmYr3zS8A6,2016,5,2015,32763.0,0.0
2016-06,Fczy0xwaJSy,Bugeshi,14.0,8.6,1.06,19.7,13.0,7.6,0.61,28.1,124.98,69.0,74.5,KMmYr3zS8A6,2016,6,2015,32763.0,0.0
2016-07,Fczy0xwaJSy,Bugeshi,13.0,7.8,1.06,20.0,13.3,7.6,0.52,30.24,62.37,523.0,69.5,KMmYr3zS8A6,2016,7,2015,32763.0,0.0
2016-08,Fczy0xwaJSy,Bugeshi,11.0,6.9,1.06,20.7,13.8,7.8,0.51,47.39,44.78,78.0,63.4,KMmYr3zS8A6,2016,8,2016,32763.0,0.0
2016-09,Fczy0xwaJSy,Bugeshi,12.0,9.2,1.06,20.6,13.9,8.0,0.29,126.05,320.15,113.0,73.2,KMmYr3zS8A6,2016,9,2016,32763.0,0.0
2016-10,Fczy0xwaJSy,Bugeshi,10.0,10.2,1.06,20.5,13.9,8.7,0.63,230.57,401.62,221.0,78.0,KMmYr3zS8A6,2016,10,2016,32763.0,0.0
2016-11,Fczy0xwaJSy,Bugeshi,16.0,10.8,1.06,20.0,13.4,8.4,0.51,222.14,518.54,271.0,84.6,KMmYr3zS8A6,2016,11,2016,32763.0,0.0
2016-12,Fczy0xwaJSy,Bugeshi,15.0,9.7,1.06,19.8,13.3,7.5,0.46,98.45,191.16,100.0,78.8,KMmYr3zS8A6,2016,12,2016,32763.0,0.0
2017-01,Fczy0xwaJSy,Bugeshi,8.0,8.5,1.06,20.8,13.9,8.0,0.58,93.59,172.4,6.0,70.0,KMmYr3zS8A6,2017,1,2016,32766.0,0.0
2017-02,Fczy0xwaJSy,Bugeshi,12.0,10.6,1.06,20.1,13.4,7.9,0.46,107.67,420.52,92.0,82.8,KMmYr3zS8A6,2017,2,2016,32766.0,0.0
2017-03,Fczy0xwaJSy,Bugeshi,7.0,10.9,1.06,20.6,13.8,7.9,0.48,129.24,333.79,151.0,82.7,KMmYr3zS8A6,2017,3,2016,32766.0,0.0
2017-04,Fczy0xwaJSy,Bugeshi,9.0,11.1,1.06,20.2,13.8,8.9,0.35,129.86,233.32,92.0,83.7,KMmYr3zS8A6,2017,4,2016,32766.0,0.0
2017-05,Fczy0xwaJSy,Bugeshi,22.0,10.5,1.06,19.4,13.7,7.8,0.68,83.34,141.83,23.0,80.9,KMmYr3zS8A6,2017,5,2016,32766.0,0.0
2017-06,Fczy0xwaJSy,Bugeshi,14.0,8.7,1.06,19.7,13.3,8.0,0.63,37.35,89.47,0.0,73.6,KMmYr3zS8A6,2017,6,2016,32766.0,0.0
2017-07,Fczy0xwaJSy,Bugeshi,5.0,8.5,1.06,20.1,13.3,7.6,0.6,32.77,94.28,0.0,72.5,KMmYr3zS8A6,2017,7,2016,32766.0,0.0
2017-08,Fczy0xwaJSy,Bugeshi,4.0,9.4,1.06,19.1,13.1,8.1,0.45,80.27,328.35,31.0,78.4,KMmYr3zS8A6,2017,8,2017,32766.0,0.0
2017-09,Fczy0xwaJSy,Bugeshi,4.0,10.3,1.06,20.1,13.2,8.5,0.59,148.87,468.46,63.0,82.4,KMmYr3zS8A6,2017,9,2017,32766.0,0.0
2017-10,Fczy0xwaJSy,Bugeshi,15.0,10.9,1.06,20.4,13.6,8.3,0.54,187.05,550.34,101.0,83.9,KMmYr3zS8A6,2017,10,2017,32766.0,0.0
2017-11,Fczy0xwaJSy,Bugeshi,25.0,10.6,1.06,20.8,13.1,7.3,0.56,215.54,549.99,116.0,84.8,KMmYr3zS8A6,2017,11,2017,32766.0,0.0
2017-12,Fczy0xwaJSy,Bugeshi,21.0,9.9,1.06,19.1,13.3,7.3,0.41,84.55,234.94,39.0,79.9,KMmYr3zS8A6,2017,12,2017,32766.0,0.0
